2023.02.13 14:43:13	38.1087	36.8287	4.5	2.3	CARDAK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 14:42:09	38.2125	38.6837	6.5	2.3	KOKPINAR-PUTURGE (MALATYA)	
2023.02.13 14:34:16	38.0263	36.5717	5.0	2.3	KARAAHMET-GOKSUN (KAHRAMANMARAS)	
2023.02.13 14:29:06	39.1568	40.4265	6.0	2.2	KARACUBUK-ADAKLI (BINGOL)	
2023.02.13 14:26:12	36.2585	36.0855	16.9	2.7	KESECIK (HATAY)	
2023.02.13 14:22:23	38.1062	38.4985	3.1	2.5	GECITLI-SINCIK (ADIYAMAN)	
2023.02.13 14:20:20	38.0653	38.3645	7.5	3.1	KORUCAK-CELIKHAN (ADIYAMAN)	
2023.02.13 14:20:08	38.0650	36.6935	7.1	2.5	FINDIK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 14:13:55	38.1953	36.7113	5.0	2.0	BUYUKKIZILCIK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 14:09:59	38.0738	37.8032	5.0	3.5	SOGUT-DOGANSEHIR (MALATYA)	
2023.02.13 14:00:25	36.9998	36.5418	15.2	2.6	KOKLU-ISLAHIYE (GAZIANTEP)	
2023.02.13 13:57:40	38.1595	36.9415	5.4	2.0	NADIRKOY-AFSIN (KAHRAMANMARAS)	
2023.02.13 13:54:56	37.5092	36.8963	4.3	2.4	HACIMUSTAFA (KAHRAMANMARAS)	
2023.02.13 13:51:18	37.9373	37.9437	2.3	3.4	ERKENEK-DOGANSEHIR (MALATYA)	
2023.02.13 13:47:29	37.5782	37.2532	3.2	2.6	CAMLICA-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 13:43:01	37.3585	37.8547	26.9	2.8	HASANOGLU-ARABAN (GAZIANTEP)	
2023.02.13 13:41:07	37.4663	37.1635	8.3	3.2	DOGANLIKARAHASAN-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 13:40:24	40.7712	30.9075	5.0	2.4	BEKIROGLU-GOLYAKA (DUZCE)	
2023.02.13 13:36:47	38.3315	37.8357	5.0	1.8	DUMUKLU-AKCADAG (MALATYA)	
2023.02.13 13:33:53	37.9340	36.3730	15.8	1.2	YOGUNOLUK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 13:31:19	38.0852	37.6662	18.2	1.8	BEGRE-DOGANSEHIR (MALATYA)	
2023.02.13 13:25:49	37.3843	36.8520	5.4	2.1	TURKOGLU (KAHRAMANMARAS)	
2023.02.13 13:13:46	38.1233	37.7525	6.0	2.2	FINDIKKOY-DOGANSEHIR (MALATYA)	
2023.02.13 13:10:25	38.0813	36.7678	5.0	2.7	KORKMAZ-GOKSUN (KAHRAMANMARAS)	
2023.02.13 13:07:02	38.0460	36.5342	5.3	2.4	ORTATEPE-GOKSUN (KAHRAMANMARAS)	
2023.02.13 13:04:24	38.0713	36.7157	5.4	1.9	FINDIK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 13:00:15	37.0660	28.4752	5.8	2.7	PORTAKALLIK-ULA (MUGLA)	
2023.02.13 12:59:40	38.0488	36.7897	5.3	3.8	KORKMAZ-GOKSUN (KAHRAMANMARAS)	
2023.02.13 12:55:42	38.1492	38.5405	5.0	3.9	GECITLI-SINCIK (ADIYAMAN)	
2023.02.13 12:52:58	37.9698	36.4287	5.3	2.0	TASOLUK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 12:48:25	39.0138	42.6910	5.0	2.2	CICEK-PATNOS (AGRI)	
2023.02.13 12:45:26	38.0378	38.1675	12.8	1.6	PINARBASI-CELIKHAN (ADIYAMAN)	
2023.02.13 12:43:40	38.0008	36.6382	4.9	2.8	ELMALI-GOKSUN (KAHRAMANMARAS)	
2023.02.13 12:39:08	37.3518	36.9573	8.7	2.9	OZBEK-TURKOGLU (KAHRAMANMARAS)	
2023.02.13 12:38:02	38.0720	37.6912	5.0	3.0	BEGRE-DOGANSEHIR (MALATYA)	
2023.02.13 12:35:44	38.1377	36.9915	9.7	1.9	YAZIDERE-AFSIN (KAHRAMANMARAS)	
2023.02.13 12:31:51	37.9743	36.4308	5.0	2.3	TASOLUK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 12:30:22	37.3313	37.0533	9.4	2.1	EMIROGLU-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 12:27:22	37.8150	36.5980	7.6	2.2	CUKURHISAR (KAHRAMANMARAS)	
2023.02.13 12:23:04	38.0185	37.4043	6.2	3.9	BARIS-NURHAK (KAHRAMANMARAS)	
2023.02.13 12:22:26	37.1605	37.0138	8.0	3.0	ATALAR-SEHITKAMIL (GAZIANTEP)	
2023.02.13 12:20:51	37.3395	37.0723	6.4	2.1	EMIROGLU-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 12:16:36	37.4220	36.9423	5.0	3.6	KUPELIKIZ (KAHRAMANMARAS)	
2023.02.13 12:13:43	39.1800	40.1612	6.3	1.9	KORLU-YAYLADERE (BINGOL)	
2023.02.13 12:10:41	37.4325	36.9712	5.0	3.3	OKSUZLU (KAHRAMANMARAS)	
2023.02.13 12:03:03	36.0917	36.0307	9.3	2.9	KUSALANI-SAMANDAG (HATAY)	
2023.02.13 11:58:50	37.9240	37.8622	23.2	1.9	KARANLIKDERE-DOGANSEHIR (MALATYA)	
2023.02.13 11:56:33	37.2037	36.7768	5.5	1.9	BELPINAR-NURDAGI (GAZIANTEP)	
2023.02.13 11:56:14	38.2988	36.5848	19.3	1.9	DAYOLUK-SARIZ (KAYSERI)	
2023.02.13 11:52:23	36.3975	36.5490	13.7	2.9	KELLI-KUMLU (HATAY)	
2023.02.13 11:51:15	37.8658	36.2943	5.1	1.9	PAYAMBURNU-GOKSUN (KAHRAMANMARAS)	
2023.02.13 11:50:20	37.8623	36.3212	4.3	1.8	PAYAMBURNU-GOKSUN (KAHRAMANMARAS)	
2023.02.13 11:49:24	38.0632	37.3127	6.9	2.4	AGCASAR-NURHAK (KAHRAMANMARAS)	
2023.02.13 11:45:48	38.1460	38.5423	5.8	2.7	GECITLI-SINCIK (ADIYAMAN)	
2023.02.13 11:39:16	38.0555	38.2015	5.0	2.8	PINARBASI-CELIKHAN (ADIYAMAN)	
2023.02.13 11:37:11	38.0258	37.5845	2.3	2.5	GOVDELI-DOGANSEHIR (MALATYA)	
2023.02.13 11:35:58	36.4618	36.2992	11.2	2.7	OZSOGUKSU-KIRIKHAN (HATAY)	
2023.02.13 11:31:36	37.9457	37.9212	14.5	2.1	ERKENEK-DOGANSEHIR (MALATYA)	
2023.02.13 11:23:39	38.1785	37.8358	5.4	2.3	POLAT-DOGANSEHIR (MALATYA)	
2023.02.13 11:21:00	37.9045	36.4522	23.8	2.4	DEGIRMENDERE-GOKSUN (KAHRAMANMARAS)	
2023.02.13 11:20:17	38.0167	36.4787	5.0	2.7	GOKSUN (KAHRAMANMARAS)	
2023.02.13 11:19:17	40.8090	30.9850	10.1	1.6	SARIDERE-GOLYAKA (DUZCE)	
2023.02.13 11:14:46	37.9585	36.3028	5.0	2.3	KAZANDERE-GOKSUN (KAHRAMANMARAS)	
2023.02.13 11:13:24	38.1030	36.4065	7.5	1.9	MEHMETBEY-GOKSUN (KAHRAMANMARAS)	
